event_sample_id,station_id,anchor_time,window_start,window_end,target_class,split_group_id,sample_type,flow_t_minus_3,flow_t_minus_2,flow_t_minus_1,flow_t0,flow_t_plus_1,flow_t_plus_2,flow_t_plus_3
INCIDENT__224690.0-webtirf__29005,29005,2025-02-22 01:00:00,2025-02-21 22:00:00,2025-02-22 04:00:00,OTHER_DISRUPTION,GROUP__29005__0002,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__224798-webtirf__29005,29005,2025-02-23 20:00:00,2025-02-23 17:00:00,2025-02-23 23:00:00,ACCIDENT,GROUP__29005__0003,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__225084-webtirf__29005,29005,2025-02-26 05:00:00,2025-02-26 02:00:00,2025-02-26 08:00:00,OTHER_DISRUPTION,GROUP__29005__0004,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__225238-webtirf__29005,29005,2025-02-27 21:00:00,2025-02-27 18:00:00,2025-02-28 00:00:00,OTHER_DISRUPTION,GROUP__29005__0005,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__225340.0-webtirf__29005,29005,2025-02-28 05:00:00,2025-02-28 02:00:00,2025-02-28 08:00:00,OTHER_DISRUPTION,GROUP__29005__0006,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__225352-webtirf__29005,29005,2025-02-28 07:00:00,2025-02-28 04:00:00,2025-02-28 10:00:00,OTHER_DISRUPTION,GROUP__29005__0006,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__227838-webtirf__29005,29005,2025-03-18 04:00:00,2025-03-18 01:00:00,2025-03-18 07:00:00,OTHER_DISRUPTION,GROUP__29005__0007,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__230611-webtirf__29005,29005,2025-04-07 08:00:00,2025-04-07 05:00:00,2025-04-07 11:00:00,ACCIDENT,GROUP__29005__0008,INCIDENT,981.0,2483.0,3290.0,3230.0,2720.0,2229.0,2182.0
INCIDENT__231002-webtirf__29005,29005,2025-04-10 09:00:00,2025-04-10 06:00:00,2025-04-10 12:00:00,OTHER_DISRUPTION,GROUP__29005__0009,INCIDENT,397.0,332.0,331.0,384.0,409.0,452.0,446.0
INCIDENT__232900.0-webtirf__29005,29005,2025-04-29 01:00:00,2025-04-28 22:00:00,2025-04-29 04:00:00,OTHER_DISRUPTION,GROUP__29005__0010,INCIDENT,60.0,46.0,26.0,25.0,40.0,48.0,131.0
INCIDENT__234738-webtirf__29005,29005,2025-05-15 21:00:00,2025-05-15 18:00:00,2025-05-16 00:00:00,ACCIDENT,GROUP__29005__0011,INCIDENT,3109.0,1348.0,778.0,1573.0,736.0,647.0,2.0
INCIDENT__236109-webtirf__29005,29005,2025-05-22 07:00:00,2025-05-22 04:00:00,2025-05-22 10:00:00,ACCIDENT,GROUP__29005__0012,INCIDENT,140.0,250.0,549.0,440.0,344.0,421.0,285.0
INCIDENT__237780.0-webtirf__29005,29005,2025-06-02 08:00:00,2025-06-02 05:00:00,2025-06-02 11:00:00,ACCIDENT,GROUP__29005__0013,INCIDENT,77.0,294.0,258.0,274.0,344.0,372.0,391.0
INCIDENT__238274-webtirf__29005,29005,2025-06-06 04:00:00,2025-06-06 01:00:00,2025-06-06 07:00:00,OTHER_DISRUPTION,GROUP__29005__0014,INCIDENT,261.0,176.0,201.0,316.0,869.0,2152.0,2940.0
INCIDENT__239339-webtirf__29005,29005,2025-06-17 17:00:00,2025-06-17 14:00:00,2025-06-17 20:00:00,ACCIDENT,GROUP__29005__0015,INCIDENT,476.0,389.0,336.0,318.0,214.0,147.0,92.0
INCIDENT__239890.0-webtirf__29005,29005,2025-06-23 05:00:00,2025-06-23 02:00:00,2025-06-23 08:00:00,ACCIDENT,GROUP__29005__0016,INCIDENT,130.0,125.0,470.0,1605.0,2834.0,3005.0,3015.0
INCIDENT__240721-webtirf__29005,29005,2025-07-01 03:00:00,2025-07-01 00:00:00,2025-07-01 06:00:00,OTHER_DISRUPTION,GROUP__29005__0017,INCIDENT,24.0,32.0,41.0,43.0,121.0,180.0,274.0
INCIDENT__241425-webtirf__29005,29005,2025-07-06 01:00:00,2025-07-05 22:00:00,2025-07-06 04:00:00,ACCIDENT,GROUP__29005__0018,INCIDENT,1580.0,994.0,652.0,398.0,289.0,221.0,220.0
INCIDENT__245026-webtirf__29005,29005,2025-08-07 22:00:00,2025-08-07 19:00:00,2025-08-08 01:00:00,OTHER_DISRUPTION,GROUP__29005__0019,INCIDENT,138.0,120.0,0.0,64.0,47.0,277.0,143.0
INCIDENT__245027-webtirf__29005,29005,2025-08-07 22:00:00,2025-08-07 19:00:00,2025-08-08 01:00:00,OTHER_DISRUPTION,GROUP__29005__0019,INCIDENT,138.0,120.0,0.0,64.0,47.0,277.0,143.0
INCIDENT__246942-webtirf__29005,29005,2025-08-22 08:00:00,2025-08-22 05:00:00,2025-08-22 11:00:00,OTHER_DISRUPTION,GROUP__29005__0020,INCIDENT,270.0,476.0,405.0,321.0,397.0,379.0,348.0
INCIDENT__248306-webtirf__29005,29005,2025-09-05 05:00:00,2025-09-05 02:00:00,2025-09-05 08:00:00,OTHER_DISRUPTION,GROUP__29005__0021,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__252715-webtirf__29005,29005,2025-10-15 20:00:00,2025-10-15 17:00:00,2025-10-15 23:00:00,OTHER_DISRUPTION,GROUP__29005__0022,INCIDENT,275.0,0.0,191.0,139.0,0.0,68.0,63.0
INCIDENT__253138-webtirf__29005,29005,2025-10-19 22:00:00,2025-10-19 19:00:00,2025-10-20 01:00:00,ACCIDENT,GROUP__29005__0023,INCIDENT,2151.0,1942.0,0.0,1184.0,645.0,376.0,235.0
INCIDENT__254061-webtirf__29005,29005,2025-10-28 22:00:00,2025-10-28 19:00:00,2025-10-29 01:00:00,ACCIDENT,GROUP__29005__0024,INCIDENT,2134.0,0.0,1587.0,0.0,0.0,33.0,41.0
INCIDENT__256241-webtirf__29005,29005,2025-11-19 18:00:00,2025-11-19 15:00:00,2025-11-19 21:00:00,ACCIDENT,GROUP__29005__0025,INCIDENT,427.0,345.0,289.0,289.0,152.0,129.0,104.0
INCIDENT__256789-webtirf__29005,29005,2025-11-24 11:00:00,2025-11-24 08:00:00,2025-11-24 14:00:00,OTHER_DISRUPTION,GROUP__29005__0026,INCIDENT,301.0,378.0,413.0,428.0,405.0,0.0,422.0
INCIDENT__257676-webtirf__29005,29005,2025-11-30 15:00:00,2025-11-30 12:00:00,2025-11-30 18:00:00,ACCIDENT,GROUP__29005__0027,INCIDENT,3191.0,3234.0,3373.0,3444.0,3070.0,0.0,2628.0
INCIDENT__260006-webtirf__29005,29005,2025-12-21 23:00:00,2025-12-21 20:00:00,2025-12-22 02:00:00,ACCIDENT,GROUP__29005__0028,INCIDENT,1905.0,1865.0,1351.0,837.0,457.0,285.0,165.0
INCIDENT__260385-webtirf__29005,29005,2025-12-27 18:00:00,2025-12-27 15:00:00,2025-12-27 21:00:00,ACCIDENT,GROUP__29005__0029,INCIDENT,957.0,945.0,0.0,796.0,700.0,0.0,644.0
INCIDENT__234504-webtirf__32029,32029,2025-05-13 23:00:00,2025-05-13 20:00:00,2025-05-14 02:00:00,OTHER_DISRUPTION,GROUP__32029__0001,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__236939-webtirf__32029,32029,2025-05-26 09:00:00,2025-05-26 06:00:00,2025-05-26 12:00:00,ACCIDENT,GROUP__32029__0002,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__239555-webtirf__32029,32029,2025-06-19 08:00:00,2025-06-19 05:00:00,2025-06-19 11:00:00,OTHER_DISRUPTION,GROUP__32029__0003,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__243440.0-webtirf__32029,32029,2025-07-26 07:00:00,2025-07-26 04:00:00,2025-07-26 10:00:00,OTHER_DISRUPTION,GROUP__32029__0004,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__248039-webtirf__32029,32029,2025-09-02 22:00:00,2025-09-02 19:00:00,2025-09-03 01:00:00,OTHER_DISRUPTION,GROUP__32029__0005,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__251420-webtirf__32029,32029,2025-10-02 11:00:00,2025-10-02 08:00:00,2025-10-02 14:00:00,ACCIDENT,GROUP__32029__0006,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__251420.0-webtirf__32029,32029,2025-10-02 11:00:00,2025-10-02 08:00:00,2025-10-02 14:00:00,ACCIDENT,GROUP__32029__0006,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__256790-webtirf__32029,32029,2025-11-24 12:00:00,2025-11-24 09:00:00,2025-11-24 15:00:00,ACCIDENT,GROUP__32029__0007,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__256790.0-webtirf__32029,32029,2025-11-24 12:00:00,2025-11-24 09:00:00,2025-11-24 15:00:00,ACCIDENT,GROUP__32029__0007,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__219564-webtirf__33014,33014,2025-01-04 00:00:00,2025-01-03 21:00:00,2025-01-04 03:00:00,OTHER_DISRUPTION,GROUP__33014__0001,INCIDENT,26.0,15.0,0.0,10.0,5.0,17.0,16.0
INCIDENT__219711-webtirf__33014,33014,2025-01-06 07:00:00,2025-01-06 04:00:00,2025-01-06 10:00:00,OTHER_DISRUPTION,GROUP__33014__0002,INCIDENT,258.0,603.0,805.0,1040.0,1190.0,1133.0,1236.0
INCIDENT__222011-webtirf__33014,33014,2025-01-28 00:00:00,2025-01-27 21:00:00,2025-01-28 03:00:00,OTHER_DISRUPTION,GROUP__33014__0003,INCIDENT,387.0,265.0,0.0,20.0,20.0,14.0,35.0
INCIDENT__222370.0-webtirf__33014,33014,2025-01-30 20:00:00,2025-01-30 17:00:00,2025-01-30 23:00:00,OTHER_DISRUPTION,GROUP__33014__0004,INCIDENT,1521.0,1121.0,942.0,883.0,663.0,435.0,164.0
INCIDENT__224709-webtirf__33014,33014,2025-02-22 06:00:00,2025-02-22 03:00:00,2025-02-22 09:00:00,OTHER_DISRUPTION,GROUP__33014__0005,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__225230.0-webtirf__33014,33014,2025-02-27 20:00:00,2025-02-27 17:00:00,2025-02-27 23:00:00,ACCIDENT,GROUP__33014__0006,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__225805-webtirf__33014,33014,2025-03-05 16:00:00,2025-03-05 13:00:00,2025-03-05 19:00:00,ACCIDENT,GROUP__33014__0007,INCIDENT,157.0,170.0,143.0,123.0,72.0,56.0,39.0
INCIDENT__225994-webtirf__33014,33014,2025-03-06 06:00:00,2025-03-06 03:00:00,2025-03-06 09:00:00,OTHER_DISRUPTION,GROUP__33014__0008,INCIDENT,193.0,620.0,1352.0,2125.0,1896.0,1598.0,1384.0
INCIDENT__225995-webtirf__33014,33014,2025-03-06 06:00:00,2025-03-06 03:00:00,2025-03-06 09:00:00,OTHER_DISRUPTION,GROUP__33014__0008,INCIDENT,193.0,620.0,1352.0,2125.0,1896.0,1598.0,1384.0
INCIDENT__226786-webtirf__33014,33014,2025-03-09 23:00:00,2025-03-09 20:00:00,2025-03-10 02:00:00,OTHER_DISRUPTION,GROUP__33014__0009,INCIDENT,21.0,27.0,17.0,0.0,7.0,18.0,12.0
INCIDENT__227142-webtirf__33014,33014,2025-03-11 21:00:00,2025-03-11 18:00:00,2025-03-12 00:00:00,OTHER_DISRUPTION,GROUP__33014__0010,INCIDENT,841.0,654.0,532.0,328.0,160.0,0.0,9.0
INCIDENT__227898-webtirf__33014,33014,2025-03-18 21:00:00,2025-03-18 18:00:00,2025-03-19 00:00:00,OTHER_DISRUPTION,GROUP__33014__0011,INCIDENT,59.0,30.0,30.0,34.0,11.0,0.0,10.0
INCIDENT__230116-webtirf__33014,33014,2025-04-02 21:00:00,2025-04-02 18:00:00,2025-04-03 00:00:00,OTHER_DISRUPTION,GROUP__33014__0012,INCIDENT,56.0,36.0,25.0,23.0,17.0,0.0,22.0
INCIDENT__230514-webtirf__33014,33014,2025-04-06 10:00:00,2025-04-06 07:00:00,2025-04-06 13:00:00,ACCIDENT,GROUP__33014__0013,INCIDENT,38.0,47.0,59.0,48.0,58.0,42.0,47.0
INCIDENT__231141-webtirf__33014,33014,2025-04-11 05:00:00,2025-04-11 02:00:00,2025-04-11 08:00:00,OTHER_DISRUPTION,GROUP__33014__0014,INCIDENT,12.0,10.0,26.0,35.0,62.0,74.0,69.0
INCIDENT__231404-webtirf__33014,33014,2025-04-14 08:00:00,2025-04-14 05:00:00,2025-04-14 11:00:00,OTHER_DISRUPTION,GROUP__33014__0015,INCIDENT,643.0,1317.0,1832.0,1777.0,1366.0,1356.0,1257.0
INCIDENT__232274-webtirf__33014,33014,2025-04-23 05:00:00,2025-04-23 02:00:00,2025-04-23 08:00:00,ACCIDENT,GROUP__33014__0016,INCIDENT,9.0,16.0,42.0,65.0,158.0,173.0,126.0
INCIDENT__232703-webtirf__33014,33014,2025-04-27 05:00:00,2025-04-27 02:00:00,2025-04-27 08:00:00,OTHER_DISRUPTION,GROUP__33014__0017,INCIDENT,6.0,11.0,11.0,26.0,19.0,41.0,44.0
INCIDENT__232735-webtirf__33014,33014,2025-04-27 20:00:00,2025-04-27 17:00:00,2025-04-27 23:00:00,OTHER_DISRUPTION,GROUP__33014__0018,INCIDENT,41.0,39.0,33.0,31.0,27.0,14.0,0.0
INCIDENT__233532-webtirf__33014,33014,2025-05-04 23:00:00,2025-05-04 20:00:00,2025-05-05 02:00:00,ACCIDENT,GROUP__33014__0019,INCIDENT,656.0,650.0,469.0,228.0,87.0,66.0,58.0
INCIDENT__233889-webtirf__33014,33014,2025-05-07 21:00:00,2025-05-07 18:00:00,2025-05-08 00:00:00,OTHER_DISRUPTION,GROUP__33014__0020,INCIDENT,70.0,49.0,37.0,37.0,21.0,0.0,22.0
INCIDENT__234689-webtirf__33014,33014,2025-05-15 07:00:00,2025-05-15 04:00:00,2025-05-15 10:00:00,OTHER_DISRUPTION,GROUP__33014__0021,INCIDENT,97.0,282.0,748.0,914.0,1024.0,1042.0,1075.0
INCIDENT__236617-webtirf__33014,33014,2025-05-23 23:00:00,2025-05-23 20:00:00,2025-05-24 02:00:00,OTHER_DISRUPTION,GROUP__33014__0022,INCIDENT,857.0,862.0,818.0,0.0,14.0,13.0,11.0
INCIDENT__237166-webtirf__33014,33014,2025-05-28 01:00:00,2025-05-27 22:00:00,2025-05-28 04:00:00,ACCIDENT,GROUP__33014__0023,INCIDENT,15.0,0.0,94.0,57.0,53.0,74.0,209.0
INCIDENT__237832-webtirf__33014,33014,2025-06-03 00:00:00,2025-06-02 21:00:00,2025-06-03 03:00:00,OTHER_DISRUPTION,GROUP__33014__0024,INCIDENT,27.0,15.0,21.0,10.0,11.0,14.0,26.0
INCIDENT__238022-webtirf__33014,33014,2025-06-04 07:00:00,2025-06-04 04:00:00,2025-06-04 10:00:00,OTHER_DISRUPTION,GROUP__33014__0025,INCIDENT,102.0,307.0,754.0,1112.0,1239.0,1163.0,1255.0
INCIDENT__239088-webtirf__33014,33014,2025-06-15 07:00:00,2025-06-15 04:00:00,2025-06-15 10:00:00,OTHER_DISRUPTION,GROUP__33014__0026,INCIDENT,13.0,17.0,27.0,29.0,53.0,44.0,57.0
INCIDENT__239596-webtirf__33014,33014,2025-06-19 21:00:00,2025-06-19 18:00:00,2025-06-20 00:00:00,OTHER_DISRUPTION,GROUP__33014__0027,INCIDENT,1589.0,1185.0,964.0,812.0,799.0,0.0,182.0
INCIDENT__239678-webtirf__33014,33014,2025-06-20 08:00:00,2025-06-20 05:00:00,2025-06-20 11:00:00,OTHER_DISRUPTION,GROUP__33014__0028,INCIDENT,234.0,693.0,1016.0,1205.0,1188.0,1120.0,1266.0
INCIDENT__239814-webtirf__33014,33014,2025-06-22 14:00:00,2025-06-22 11:00:00,2025-06-22 17:00:00,ACCIDENT,GROUP__33014__0029,INCIDENT,1533.0,1467.0,1378.0,1412.0,1440.0,1397.0,1404.0
INCIDENT__240223-webtirf__33014,33014,2025-06-25 21:00:00,2025-06-25 18:00:00,2025-06-26 00:00:00,OTHER_DISRUPTION,GROUP__33014__0030,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__240263-webtirf__33014,33014,2025-06-26 02:00:00,2025-06-25 23:00:00,2025-06-26 05:00:00,OTHER_DISRUPTION,GROUP__33014__0030,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__241646-webtirf__33014,33014,2025-07-08 23:00:00,2025-07-08 20:00:00,2025-07-09 02:00:00,OTHER_DISRUPTION,GROUP__33014__0031,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__242152-webtirf__33014,33014,2025-07-14 10:00:00,2025-07-14 07:00:00,2025-07-14 13:00:00,OTHER_DISRUPTION,GROUP__33014__0032,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__243945-webtirf__33014,33014,2025-07-31 05:00:00,2025-07-31 02:00:00,2025-07-31 08:00:00,ACCIDENT,GROUP__33014__0033,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__244417-webtirf__33014,33014,2025-08-03 08:00:00,2025-08-03 05:00:00,2025-08-03 11:00:00,OTHER_DISRUPTION,GROUP__33014__0034,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__244894-webtirf__33014,33014,2025-08-07 00:00:00,2025-08-06 21:00:00,2025-08-07 03:00:00,OTHER_DISRUPTION,GROUP__33014__0035,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__245764-webtirf__33014,33014,2025-08-14 13:00:00,2025-08-14 10:00:00,2025-08-14 16:00:00,OTHER_DISRUPTION,GROUP__33014__0036,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__245782-webtirf__33014,33014,2025-08-14 23:00:00,2025-08-14 20:00:00,2025-08-15 02:00:00,OTHER_DISRUPTION,GROUP__33014__0037,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__247418-webtirf__33014,33014,2025-08-27 07:00:00,2025-08-27 04:00:00,2025-08-27 10:00:00,OTHER_DISRUPTION,GROUP__33014__0038,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__247799-webtirf__33014,33014,2025-08-31 20:00:00,2025-08-31 17:00:00,2025-08-31 23:00:00,OTHER_DISRUPTION,GROUP__33014__0039,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__249503-webtirf__33014,33014,2025-09-14 03:00:00,2025-09-14 00:00:00,2025-09-14 06:00:00,ACCIDENT,GROUP__33014__0040,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__249829-webtirf__33014,33014,2025-09-17 04:00:00,2025-09-17 01:00:00,2025-09-17 07:00:00,OTHER_DISRUPTION,GROUP__33014__0041,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__251315-webtirf__33014,33014,2025-10-01 22:00:00,2025-10-01 19:00:00,2025-10-02 01:00:00,OTHER_DISRUPTION,GROUP__33014__0042,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__252421-webtirf__33014,33014,2025-10-13 05:00:00,2025-10-13 02:00:00,2025-10-13 08:00:00,OTHER_DISRUPTION,GROUP__33014__0043,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__254059-webtirf__33014,33014,2025-10-28 22:00:00,2025-10-28 19:00:00,2025-10-29 01:00:00,OTHER_DISRUPTION,GROUP__33014__0044,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__254358-webtirf__33014,33014,2025-10-31 04:00:00,2025-10-31 01:00:00,2025-10-31 07:00:00,OTHER_DISRUPTION,GROUP__33014__0045,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__254723-webtirf__33014,33014,2025-11-04 06:00:00,2025-11-04 03:00:00,2025-11-04 09:00:00,OTHER_DISRUPTION,GROUP__33014__0046,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__254987-webtirf__33014,33014,2025-11-07 02:00:00,2025-11-06 23:00:00,2025-11-07 05:00:00,OTHER_DISRUPTION,GROUP__33014__0047,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__255422-webtirf__33014,33014,2025-11-11 21:00:00,2025-11-11 18:00:00,2025-11-12 00:00:00,OTHER_DISRUPTION,GROUP__33014__0048,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__255580-webtirf__33014,33014,2025-11-13 03:00:00,2025-11-13 00:00:00,2025-11-13 06:00:00,OTHER_DISRUPTION,GROUP__33014__0049,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__255580.0-webtirf__33014,33014,2025-11-13 03:00:00,2025-11-13 00:00:00,2025-11-13 06:00:00,OTHER_DISRUPTION,GROUP__33014__0049,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__256152-webtirf__33014,33014,2025-11-18 22:00:00,2025-11-18 19:00:00,2025-11-19 01:00:00,ACCIDENT,GROUP__33014__0050,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__256796-webtirf__33014,33014,2025-11-24 19:00:00,2025-11-24 16:00:00,2025-11-24 22:00:00,OTHER_DISRUPTION,GROUP__33014__0051,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__257416-webtirf__33014,33014,2025-11-28 02:00:00,2025-11-27 23:00:00,2025-11-28 05:00:00,OTHER_DISRUPTION,GROUP__33014__0052,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__257570-webtirf__33014,33014,2025-11-29 02:00:00,2025-11-28 23:00:00,2025-11-29 05:00:00,OTHER_DISRUPTION,GROUP__33014__0053,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__257570.0-webtirf__33014,33014,2025-11-29 02:00:00,2025-11-28 23:00:00,2025-11-29 05:00:00,OTHER_DISRUPTION,GROUP__33014__0053,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__258760-webtirf__33014,33014,2025-12-10 06:00:00,2025-12-10 03:00:00,2025-12-10 09:00:00,OTHER_DISRUPTION,GROUP__33014__0054,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__258760.0-webtirf__33014,33014,2025-12-10 06:00:00,2025-12-10 03:00:00,2025-12-10 09:00:00,OTHER_DISRUPTION,GROUP__33014__0054,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__259397-webtirf__33014,33014,2025-12-16 07:00:00,2025-12-16 04:00:00,2025-12-16 10:00:00,ACCIDENT,GROUP__33014__0055,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__259481-webtirf__33014,33014,2025-12-17 02:00:00,2025-12-16 23:00:00,2025-12-17 05:00:00,ACCIDENT,GROUP__33014__0056,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__259840-webtirf__33014,33014,2025-12-20 06:00:00,2025-12-20 03:00:00,2025-12-20 09:00:00,OTHER_DISRUPTION,GROUP__33014__0057,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__259840.0-webtirf__33014,33014,2025-12-20 06:00:00,2025-12-20 03:00:00,2025-12-20 09:00:00,OTHER_DISRUPTION,GROUP__33014__0057,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__221530.0-webtirf__34016,34016,2025-01-21 21:00:00,2025-01-21 18:00:00,2025-01-22 00:00:00,OTHER_DISRUPTION,GROUP__34016__0001,INCIDENT,437.0,316.0,214.0,163.0,100.0,25.0,2.0
INCIDENT__223282-webtirf__34016,34016,2025-02-08 23:00:00,2025-02-08 20:00:00,2025-02-09 02:00:00,OTHER_DISRUPTION,GROUP__34016__0002,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__224121-webtirf__34016,34016,2025-02-17 01:00:00,2025-02-16 22:00:00,2025-02-17 04:00:00,OTHER_DISRUPTION,GROUP__34016__0003,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__225334-webtirf__34016,34016,2025-02-28 05:00:00,2025-02-28 02:00:00,2025-02-28 08:00:00,OTHER_DISRUPTION,GROUP__34016__0004,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
INCIDENT__225989-webtirf__34016,34016,2025-03-06 06:00:00,2025-03-06 03:00:00,2025-03-06 09:00:00,OTHER_DISRUPTION,GROUP__34016__0005,INCIDENT,39.0,160.0,416.0,635.0,875.0,629.0,649.0
INCIDENT__229843-webtirf__34016,34016,2025-04-01 05:00:00,2025-04-01 02:00:00,2025-04-01 08:00:00,ACCIDENT,GROUP__34016__0006,INCIDENT,1.0,0.0,5.0,4.0,2.0,6.0,4.0
INCIDENT__246177-webtirf__34016,34016,2025-08-19 06:00:00,2025-08-19 03:00:00,2025-08-19 09:00:00,OTHER_DISRUPTION,GROUP__34016__0007,INCIDENT,11.0,41.0,134.0,349.0,596.0,793.0,721.0
INCIDENT__251341-webtirf__34016,34016,2025-10-02 01:00:00,2025-10-01 22:00:00,2025-10-02 04:00:00,OTHER_DISRUPTION,GROUP__34016__0008,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,1.0
INCIDENT__251496-webtirf__34016,34016,2025-10-03 04:00:00,2025-10-03 01:00:00,2025-10-03 07:00:00,OTHER_DISRUPTION,GROUP__34016__0009,INCIDENT,24.0,10.0,14.0,41.0,161.0,365.0,645.0
INCIDENT__253289-webtirf__34016,34016,2025-10-21 04:00:00,2025-10-21 01:00:00,2025-10-21 07:00:00,OTHER_DISRUPTION,GROUP__34016__0010,INCIDENT,40.0,57.0,164.0,606.0,1459.0,1537.0,1554.0
INCIDENT__253646-webtirf__34016,34016,2025-10-24 03:00:00,2025-10-24 00:00:00,2025-10-24 06:00:00,OTHER_DISRUPTION,GROUP__34016__0011,INCIDENT,0.0,1.0,0.0,0.0,1.0,1.0,2.0
INCIDENT__253762-webtirf__34016,34016,2025-10-25 21:00:00,2025-10-25 18:00:00,2025-10-26 00:00:00,OTHER_DISRUPTION,GROUP__34016__0012,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,202.0
INCIDENT__256641-webtirf__34016,34016,2025-11-23 07:00:00,2025-11-23 04:00:00,2025-11-23 10:00:00,OTHER_DISRUPTION,GROUP__34016__0013,INCIDENT,46.0,119.0,195.0,326.0,550.0,676.0,770.0
INCIDENT__221135-webtirf__47024,47024,2025-01-17 21:00:00,2025-01-17 18:00:00,2025-01-18 00:00:00,OTHER_DISRUPTION,GROUP__47024__0001,INCIDENT,101.0,92.0,58.0,61.0,51.0,0.0,0.0
INCIDENT__222700.0-webtirf__47024,47024,2025-02-03 05:00:00,2025-02-03 02:00:00,2025-02-03 08:00:00,OTHER_DISRUPTION,GROUP__47024__0002,INCIDENT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
